evaluation_mode,mode,sample_index,num_gold,num_pred,tp,fp,fn,precision,recall,f1,accuracy
type_start_tolerance,type_start_tolerance,5968,7,3,2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.25
type_start_tolerance,type_start_tolerance,769,5,6,2,4,3,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222
type_start_tolerance,type_start_tolerance,1362,9,2,2,0,7,1.0,0.2222222222222222,0.3636363636363636,0.2222222222222222
type_start_tolerance,type_start_tolerance,1423,6,5,2,3,4,0.4,0.3333333333333333,0.3636363636363636,0.2222222222222222
type_start_tolerance,type_start_tolerance,2056,5,1,1,0,4,1.0,0.2,0.33333333333333337,0.2
type_start_tolerance,type_start_tolerance,4500,5,1,1,0,4,1.0,0.2,0.33333333333333337,0.2
type_start_tolerance,type_start_tolerance,439,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,630,4,2,1,1,3,0.5,0.25,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,1117,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,1157,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,1521,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,1561,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,4847,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,5291,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2
type_start_tolerance,type_start_tolerance,1251,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_tolerance,type_start_tolerance,2931,3,4,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666
type_start_tolerance,type_start_tolerance,3957,5,2,1,1,4,0.5,0.2,0.28571428571428575,0.16666666666666666
type_start_tolerance,type_start_tolerance,861,6,2,1,1,5,0.5,0.16666666666666666,0.25,0.14285714285714285
type_start_tolerance,type_start_tolerance,2041,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_tolerance,type_start_tolerance,3875,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_tolerance,type_start_tolerance,5807,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_tolerance,type_start_tolerance,3509,8,1,1,0,7,1.0,0.125,0.2222222222222222,0.125
type_start_tolerance,type_start_tolerance,3510,8,1,1,0,7,1.0,0.125,0.2222222222222222,0.125
type_start_tolerance,type_start_tolerance,4023,6,3,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125
type_start_tolerance,type_start_tolerance,5139,6,3,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125
type_start_tolerance,type_start_tolerance,2018,8,2,1,1,7,0.5,0.125,0.2,0.1111111111111111
type_start_tolerance,type_start_tolerance,3643,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_tolerance,type_start_tolerance,5017,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_tolerance,type_start_tolerance,5737,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_tolerance,type_start_tolerance,4,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,6,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,7,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,62,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,79,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,95,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,105,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,108,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,109,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,111,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,113,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,117,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,132,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,134,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,135,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,162,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,163,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,169,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,192,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,237,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,239,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,240,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,245,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,249,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,282,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,297,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,299,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,304,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,305,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,311,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,323,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,326,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,330,9,5,0,5,9,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,346,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,357,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,380,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,382,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,395,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,397,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,415,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,423,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,434,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,454,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,466,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,511,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,512,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,542,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,569,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,588,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,591,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,626,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,632,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,640,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,646,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,654,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,671,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,674,7,0,0,0,7,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,676,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,681,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,693,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,699,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,716,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,728,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,730,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,731,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,745,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,758,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,764,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,772,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,774,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,777,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,784,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,839,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,855,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,862,6,2,0,2,6,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,867,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,870,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,888,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,890,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,902,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,908,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,924,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,927,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1064,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1066,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1076,1,4,0,4,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1087,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1105,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1106,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1111,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1130,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1134,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1160,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1179,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1180,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1181,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1184,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1186,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1195,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1199,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1216,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1217,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1222,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1242,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1246,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1260,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1323,6,0,0,0,6,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1355,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1399,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1402,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1405,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1425,7,1,0,1,7,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1428,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1487,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1506,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1518,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1536,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1537,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1538,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1539,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1540,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1541,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1542,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1543,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1562,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1573,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1578,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1604,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1605,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1610,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1619,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1624,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1626,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1641,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1659,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1685,1,5,0,5,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1714,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1759,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1769,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1772,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1774,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1775,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1782,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1785,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1823,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1839,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1853,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1860,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1867,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1881,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1926,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1931,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1935,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1938,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1940,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1958,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,1974,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,1975,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2032,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2033,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2034,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2038,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2039,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2042,7,1,0,1,7,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2052,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2053,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2069,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2074,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2105,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2112,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2145,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2152,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2154,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2165,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2167,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2176,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2177,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2181,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2189,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2204,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2231,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2235,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2269,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2270,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2275,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2276,1,3,0,3,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2299,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2305,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2322,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2336,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2338,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2357,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2366,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2367,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2394,6,0,0,0,6,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2406,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2407,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2410,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2418,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2437,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2442,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2520,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2522,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2547,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2562,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2569,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2570,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2606,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2618,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2643,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2647,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2679,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2689,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2690,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2736,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2738,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2753,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2754,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2792,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2793,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2795,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2817,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2837,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2839,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2846,1,8,0,8,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2863,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2868,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2870,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,2882,4,1,0,1,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2901,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2947,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,2985,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3000,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3070,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3083,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3093,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3104,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3124,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3149,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3154,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3158,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3170,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3214,6,1,0,1,6,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3220,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3229,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3249,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3275,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3286,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3287,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3294,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3298,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3306,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3307,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3354,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3377,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3385,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3386,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3398,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3402,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3435,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_tolerance,type_start_tolerance,3437,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3440,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_tolerance,type_start_tolerance,3443,1,2,0,2,1,0.0,0.0,0.0,0.0
